"date","geography","geography code","Rural Urban","Dwelling Type: All categories: Accommodation type; measures: Value","Dwelling Type: Unshared dwelling: Total; measures: Value","Dwelling Type: Unshared dwelling: Whole house or bungalow: Total; measures: Value","Dwelling Type: Unshared dwelling: Whole house or bungalow: Detached; measures: Value","Dwelling Type: Unshared dwelling: Whole house or bungalow: Semi-detached; measures: Value","Dwelling Type: Unshared dwelling: Whole house or bungalow: Terraced (including end-terrace); measures: Value","Dwelling Type: Unshared dwelling: Flat, maisonette or apartment: Total; measures: Value","Dwelling Type: Unshared dwelling: Flat, maisonette or apartment: Purpose-built block of flats or tenement; measures: Value","Dwelling Type: Unshared dwelling: Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits); measures: Value","Dwelling Type: Unshared dwelling: Flat, maisonette or apartment: In commercial building; measures: Value","Dwelling Type: Unshared dwelling: Caravan or other mobile or temporary structure; measures: Value","Dwelling Type: Shared dwelling; measures: Value"
"2011","E00002681","E00002681","Total",129,124,52,6,19,27,72,71,1,0,0,5
"2011","E00002682","E00002682","Total",151,140,14,2,4,8,126,100,20,6,0,11
"2011","E00002659","E00002659","Total",164,160,23,0,5,18,137,35,102,0,0,4
"2011","E00002660","E00002660","Total",114,110,0,0,0,0,110,109,1,0,0,4
"2011","E00002661","E00002661","Total",151,149,2,0,0,2,147,141,2,4,0,2
"2011","E00002663","E00002663","Total",160,160,12,2,1,9,148,70,76,2,0,0
"2011","E00002664","E00002664","Total",117,117,10,1,6,3,107,97,10,0,0,0
"2011","E00002670","E00002670","Total",200,198,12,1,8,3,186,114,72,0,0,2
"2011","E00002665","E00002665","Total",127,127,7,0,0,7,120,118,0,2,0,0
"2011","E00002666","E00002666","Total",151,144,1,0,0,1,143,143,0,0,0,7
"2011","E00002667","E00002667","Total",231,231,31,7,9,15,200,141,59,0,0,0
"2011","E00002669","E00002669","Total",154,148,3,1,0,2,145,143,1,1,0,6
"2011","E00002671","E00002671","Total",100,97,3,0,1,2,94,91,2,1,0,3
"2011","E00002672","E00002672","Total",177,165,4,2,0,2,161,154,5,2,0,12
"2011","E00002673","E00002673","Total",135,132,1,0,0,1,131,130,0,1,0,3
"2011","E00002674","E00002674","Total",167,163,2,0,1,1,161,161,0,0,0,4
"2011","E00002675","E00002675","Total",97,94,27,3,5,19,67,66,1,0,0,3
"2011","E00002676","E00002676","Total",138,133,1,0,1,0,131,131,0,0,1,5
"2011","E00002677","E00002677","Total",120,120,18,0,6,12,102,99,1,2,0,0
"2011","E00002679","E00002679","Total",136,131,1,0,1,0,130,130,0,0,0,5
"2011","E00003814","E00003814","Total",98,98,84,60,10,14,14,12,2,0,0,0
"2011","E00003815","E00003815","Total",117,117,64,3,8,53,53,36,9,8,0,0
"2011","E00003837","E00003837","Total",117,117,44,18,17,9,73,69,2,2,0,0
"2011","E00003838","E00003838","Total",117,117,98,27,70,1,19,18,1,0,0,0
"2011","E00003839","E00003839","Total",102,102,75,38,24,13,27,5,20,2,0,0
"2011","E00003812","E00003812","Total",123,123,63,3,49,11,60,60,0,0,0,0
"2011","E00003813","E00003813","Total",137,137,129,6,81,42,8,5,3,0,0,0
"2011","E00003817","E00003817","Total",106,106,41,1,7,33,65,58,7,0,0,0
"2011","E00003818","E00003818","Total",127,127,42,3,8,31,85,82,3,0,0,0
"2011","E00003819","E00003819","Total",135,135,123,1,97,25,12,12,0,0,0,0
"2011","E00003809","E00003809","Total",121,121,91,5,29,57,30,27,3,0,0,0
"2011","E00003810","E00003810","Total",122,122,111,3,26,82,11,11,0,0,0,0
"2011","E00003811","E00003811","Total",120,120,119,7,15,97,1,0,1,0,0,0
"2011","E00003820","E00003820","Total",124,124,50,3,13,34,74,74,0,0,0,0
"2011","E00003821","E00003821","Total",127,127,116,4,21,91,11,10,1,0,0,0
"2011","E00003816","E00003816","Total",111,111,66,3,16,47,45,45,0,0,0,0
"2011","E00003823","E00003823","Total",119,119,102,3,12,87,17,15,1,1,0,0
"2011","E00003825","E00003825","Total",152,152,56,5,22,29,96,69,4,23,0,0
"2011","E00003827","E00003827","Total",126,126,102,5,12,85,24,23,1,0,0,0
"2011","E00003830","E00003830","Total",139,139,120,6,25,89,19,18,1,0,0,0
"2011","E00003822","E00003822","Total",120,120,112,9,18,85,8,6,2,0,0,0
"2011","E00003824","E00003824","Total",119,119,115,4,26,85,3,2,1,0,1,0
"2011","E00003826","E00003826","Total",123,123,111,1,18,92,12,9,3,0,0,0
"2011","E00003831","E00003831","Total",137,137,134,4,36,94,3,3,0,0,0,0
"2011","E00003832","E00003832","Total",127,127,101,8,20,73,26,25,1,0,0,0
"2011","E00003806","E00003806","Total",113,113,93,2,14,77,20,20,0,0,0,0
"2011","E00003807","E00003807","Total",119,119,98,1,18,79,21,20,1,0,0,0
"2011","E00003828","E00003828","Total",123,123,99,3,18,78,24,22,2,0,0,0
"2011","E00003833","E00003833","Total",132,132,102,5,15,82,30,28,2,0,0,0
"2011","E00003836","E00003836","Total",122,122,121,39,24,58,1,1,0,0,0,0
"2011","E00003338","E00003338","Total",127,127,48,31,12,5,79,68,11,0,0,0
"2011","E00003346","E00003346","Total",131,131,125,2,67,56,6,5,0,1,0,0
"2011","E00003347","E00003347","Total",121,121,69,0,27,42,52,44,7,1,0,0
"2011","E00003348","E00003348","Total",116,116,33,2,12,19,83,60,16,7,0,0
"2011","E00003363","E00003363","Total",117,117,45,42,1,2,72,70,2,0,0,0
"2011","E00003333","E00003333","Total",137,137,136,68,63,5,1,1,0,0,0,0
"2011","E00003335","E00003335","Total",127,127,124,5,53,66,3,1,0,2,0,0
"2011","E00003354","E00003354","Total",132,132,124,51,33,40,8,8,0,0,0,0
"2011","E00003357","E00003357","Total",138,138,115,3,77,35,23,23,0,0,0,0
"2011","E00003334","E00003334","Total",119,119,94,2,40,52,25,21,3,1,0,0
"2011","E00003349","E00003349","Total",126,126,110,2,49,59,16,7,6,3,0,0
"2011","E00003350","E00003350","Total",118,118,110,3,25,82,8,2,1,5,0,0
"2011","E00003352","E00003352","Total",121,121,108,3,44,61,13,9,2,2,0,0
"2011","E00003356","E00003356","Total",135,135,62,6,14,42,72,71,0,1,1,0
"2011","E00003336","E00003336","Total",138,138,137,3,70,64,1,1,0,0,0,0
"2011","E00003351","E00003351","Total",129,129,126,1,82,43,3,3,0,0,0,0
"2011","E00003359","E00003359","Total",133,133,83,4,15,64,50,11,7,32,0,0
"2011","E00003360","E00003360","Total",130,130,123,3,6,114,7,4,0,3,0,0
"2011","E00003364","E00003364","Total",129,129,100,46,36,18,29,13,9,7,0,0
"2011","E00003805","E00003805","Total",112,112,102,3,50,49,10,8,1,1,0,0
"2011","E00003808","E00003808","Total",136,136,134,3,112,19,2,2,0,0,0,0
"2011","E00003829","E00003829","Total",127,127,108,3,50,55,19,18,1,0,0,0
"2011","E00003834","E00003834","Total",108,108,107,0,104,3,1,1,0,0,0,0
"2011","E00003835","E00003835","Total",99,99,45,7,10,28,54,45,9,0,0,0
"2011","E00003889","E00003889","Total",135,135,81,0,11,70,54,18,32,4,0,0
"2011","E00003925","E00003925","Total",144,138,19,4,5,10,119,33,17,69,0,6
"2011","E00003926","E00003926","Total",160,160,112,3,6,103,48,42,4,2,0,0
"2011","E00003932","E00003932","Total",139,139,98,1,13,84,41,27,7,7,0,0
"2011","E00003940","E00003940","Total",141,141,75,3,8,64,66,20,46,0,0,0
"2011","E00003895","E00003895","Total",141,141,60,4,15,41,81,11,70,0,0,0
"2011","E00003902","E00003902","Total",130,130,33,1,24,8,97,67,30,0,0,0
"2011","E00003903","E00003903","Total",119,117,79,9,17,53,38,7,31,0,0,2
"2011","E00003906","E00003906","Total",125,125,72,2,7,63,53,20,31,2,0,0
"2011","E00003907","E00003907","Total",103,103,97,4,8,85,6,2,3,1,0,0
"2011","E00003909","E00003909","Total",132,132,79,6,12,61,53,11,33,9,0,0
"2011","E00003896","E00003896","Total",119,119,50,1,30,19,69,34,35,0,0,0
"2011","E00003898","E00003898","Total",128,121,86,37,43,6,35,22,12,1,0,7
"2011","E00003899","E00003899","Total",130,128,26,3,12,11,102,14,87,1,0,2
"2011","E00003900","E00003900","Total",135,125,54,2,27,25,71,29,39,3,0,10
"2011","E00003904","E00003904","Total",118,118,23,0,6,17,95,91,4,0,0,0
"2011","E00003947","E00003947","Total",100,100,43,0,15,28,57,2,55,0,0,0
"2011","E00003890","E00003890","Total",124,124,106,9,90,7,18,7,9,2,0,0
"2011","E00003897","E00003897","Total",103,103,96,5,80,11,7,4,3,0,0,0
"2011","E00003901","E00003901","Total",110,110,80,3,69,8,30,23,6,1,0,0
"2011","E00003915","E00003915","Total",114,114,71,5,55,11,43,7,36,0,0,0
"2011","E00003946","E00003946","Total",97,97,86,2,51,33,11,10,1,0,0,0
"2011","E00003892","E00003892","Total",130,130,83,2,11,70,47,35,5,7,0,0
"2011","E00003905","E00003905","Total",131,131,107,1,76,30,23,8,12,3,1,0
"2011","E00003908","E00003908","Total",110,108,66,2,37,27,42,23,19,0,0,2
"2011","E00003912","E00003912","Total",102,102,56,1,22,33,46,40,5,1,0,0
"2011","E00003917","E00003917","Total",122,122,93,2,51,40,29,13,13,3,0,0
"2011","E00003918","E00003918","Total",122,122,62,2,5,55,60,56,4,0,0,0
"2011","E00003603","E00003603","Total",133,133,25,1,4,20,107,106,1,0,1,0
"2011","E00003604","E00003604","Total",118,118,2,0,1,1,116,55,27,34,0,0
"2011","E00003607","E00003607","Total",98,98,8,1,2,5,90,56,34,0,0,0
"2011","E00003614","E00003614","Total",130,127,13,2,5,6,114,84,30,0,0,3
"2011","E00003618","E00003618","Total",123,123,26,1,7,18,97,88,9,0,0,0
"2011","E00003627","E00003627","Total",126,126,51,7,12,32,75,71,4,0,0,0
"2011","E00003628","E00003628","Total",143,143,32,1,3,28,111,85,23,3,0,0
"2011","E00003617","E00003617","Total",131,128,13,2,5,6,115,114,1,0,0,3
"2011","E00003620","E00003620","Total",120,120,16,4,7,5,104,38,66,0,0,0
"2011","E00003622","E00003622","Total",141,141,17,2,9,6,124,47,77,0,0,0
"2011","E00003623","E00003623","Total",139,139,8,2,6,0,131,46,76,9,0,0
"2011","E00003624","E00003624","Total",165,163,18,8,6,4,145,56,89,0,0,2
"2011","E00003626","E00003626","Total",146,146,10,3,7,0,136,53,83,0,0,0
"2011","E00003600","E00003600","Total",176,158,5,2,3,0,153,54,99,0,0,18
"2011","E00003602","E00003602","Total",139,135,17,1,12,4,118,32,86,0,0,4
"2011","E00003606","E00003606","Total",228,216,18,7,5,6,198,81,117,0,0,12
"2011","E00003612","E00003612","Total",130,130,8,2,2,4,122,117,5,0,0,0
"2011","E00003615","E00003615","Total",147,147,33,5,10,18,114,44,68,2,0,0
"2011","E00003619","E00003619","Total",98,98,6,0,3,3,92,21,71,0,0,0
"2011","E00003621","E00003621","Total",126,126,35,1,6,28,91,83,8,0,0,0
"2011","E00003599","E00003599","Total",139,139,6,2,3,1,133,124,9,0,0,0
"2011","E00003637","E00003637","Total",145,136,8,3,4,1,128,34,94,0,0,9
"2011","E00003638","E00003638","Total",108,108,10,1,3,6,98,69,29,0,0,0
"2011","E00003639","E00003639","Total",103,101,3,0,2,1,98,94,4,0,0,2
"2011","E00003640","E00003640","Total",125,125,29,23,6,0,96,31,65,0,0,0
"2011","E00003641","E00003641","Total",136,136,35,6,9,20,101,64,36,1,0,0
"2011","E00003642","E00003642","Total",127,127,3,2,1,0,124,98,25,1,0,0
"2011","E00003601","E00003601","Total",164,164,23,2,12,9,141,23,118,0,0,0
"2011","E00003605","E00003605","Total",136,133,31,7,20,4,102,39,63,0,0,3
"2011","E00003611","E00003611","Total",150,150,80,5,21,54,70,50,20,0,0,0
"2011","E00003613","E00003613","Total",157,155,47,2,8,37,108,87,17,4,0,2
"2011","E00003616","E00003616","Total",175,175,31,7,6,18,144,72,54,18,0,0
"2011","E00003643","E00003643","Total",167,151,44,3,39,2,107,67,33,7,0,16
"2011","E00003378","E00003378","Total",167,167,34,2,5,27,133,130,3,0,0,0
"2011","E00003379","E00003379","Total",162,162,91,12,73,6,71,67,4,0,0,0
"2011","E00003380","E00003380","Total",181,181,33,11,3,19,148,138,10,0,0,0
"2011","E00003415","E00003415","Total",159,159,85,8,9,68,74,73,0,1,0,0
"2011","E00003422","E00003422","Total",118,118,29,1,3,25,89,88,1,0,0,0
"2011","E00003433","E00003433","Total",139,139,20,19,0,1,119,112,7,0,0,0
"2011","E00003434","E00003434","Total",130,130,25,3,3,19,105,102,3,0,0,0
"2011","E00003436","E00003436","Total",134,134,14,11,2,1,120,119,1,0,0,0
"2011","E00003461","E00003461","Total",102,102,9,3,4,2,93,91,2,0,0,0
"2011","E00003463","E00003463","Total",120,120,3,1,1,1,117,117,0,0,0,0
"2011","E00003464","E00003464","Total",137,136,77,19,39,19,59,48,10,1,0,1
"2011","E00003466","E00003466","Total",100,100,6,2,2,2,94,91,3,0,0,0
"2011","E00003432","E00003432","Total",117,117,11,6,2,3,106,97,9,0,0,0
"2011","E00003438","E00003438","Total",139,139,27,18,7,2,112,112,0,0,0,0
"2011","E00003439","E00003439","Total",140,140,18,1,3,14,122,114,8,0,0,0
"2011","E00003443","E00003443","Total",122,122,12,5,0,7,110,103,7,0,0,0
"2011","E00003465","E00003465","Total",117,117,11,2,8,1,106,74,32,0,0,0
"2011","E00003467","E00003467","Total",158,158,26,11,4,11,132,130,1,1,0,0
"2011","E00003469","E00003469","Total",122,122,1,0,0,1,121,121,0,0,0,0
"2011","E00003471","E00003471","Total",97,97,18,0,4,14,79,78,1,0,0,0
"2011","E00003447","E00003447","Total",168,168,91,6,14,71,77,71,5,1,0,0
"2011","E00003448","E00003448","Total",193,193,27,2,3,22,166,165,1,0,0,0
"2011","E00003474","E00003474","Total",140,140,72,0,7,65,68,38,6,24,0,0
"2011","E00003477","E00003477","Total",116,110,7,0,2,5,103,28,74,1,0,6
"2011","E00003480","E00003480","Total",159,156,49,2,13,34,106,38,15,53,1,3
"2011","E00166107","E00166107","Total",124,122,82,2,5,75,40,32,2,6,0,2
"2011","E00166109","E00166109","Total",136,136,3,1,0,2,133,130,0,3,0,0
"2011","E00003435","E00003435","Total",197,197,71,12,12,47,126,124,2,0,0,0
"2011","E00003460","E00003460","Total",82,82,60,10,25,25,22,18,4,0,0,0
"2011","E00003462","E00003462","Total",94,94,6,0,2,4,88,86,2,0,0,0
"2011","E00003487","E00003487","Total",74,74,37,7,13,17,37,35,1,1,0,0
"2011","E00003488","E00003488","Total",95,95,91,17,65,9,4,4,0,0,0,0
"2011","E00003489","E00003489","Total",105,101,16,7,2,7,85,78,7,0,0,4
"2011","E00003490","E00003490","Total",101,101,28,1,4,23,73,71,2,0,0,0
"2011","E00003491","E00003491","Total",116,114,14,1,5,8,100,91,9,0,0,2
"2011","E00003492","E00003492","Total",107,107,2,1,0,1,105,104,1,0,0,0
"2011","E00003117","E00003117","Total",129,129,100,87,5,8,29,3,26,0,0,0
"2011","E00003128","E00003128","Total",145,145,125,121,2,2,20,17,3,0,0,0
"2011","E00003131","E00003131","Total",132,132,121,115,2,4,11,11,0,0,0,0
"2011","E00003133","E00003133","Total",130,130,121,108,9,4,9,3,6,0,0,0
"2011","E00003119","E00003119","Total",136,131,85,68,15,2,46,21,25,0,0,5
"2011","E00003122","E00003122","Total",116,116,101,90,9,2,15,2,13,0,0,0
"2011","E00003143","E00003143","Total",135,135,123,85,8,30,12,4,8,0,0,0
"2011","E00003145","E00003145","Total",132,132,131,87,7,37,1,1,0,0,0,0
"2011","E00166105","E00166105","Total",111,111,98,57,10,31,13,12,1,0,0,0
"2011","E00166626","E00166626","Total",95,95,75,9,10,56,20,18,1,1,0,0
"2011","E00166627","E00166627","Total",49,49,33,28,1,4,16,15,1,0,0,0
"2011","E00003337","E00003337","Total",110,110,103,72,27,4,7,2,1,4,0,0
"2011","E00003355","E00003355","Total",110,110,108,11,94,3,2,1,0,1,0,0
"2011","E00003362","E00003362","Total",141,141,131,130,0,1,10,7,3,0,0,0
"2011","E00003365","E00003365","Total",112,112,108,81,19,8,4,4,0,0,0,0
"2011","E00003368","E00003368","Total",162,162,141,125,9,7,21,15,6,0,0,0
"2011","E00003358","E00003358","Total",117,117,114,53,45,16,3,1,2,0,0,0
"2011","E00003361","E00003361","Total",127,127,97,14,66,17,30,22,8,0,0,0
"2011","E00003366","E00003366","Total",111,111,110,69,39,2,1,0,0,1,0,0
"2011","E00003370","E00003370","Total",120,120,60,49,9,2,60,48,12,0,0,0
"2011","E00003373","E00003373","Total",139,139,121,92,8,21,18,5,13,0,0,0
"2011","E00003340","E00003340","Total",136,136,86,25,13,48,50,43,6,1,0,0
"2011","E00003342","E00003342","Total",119,119,119,84,13,22,0,0,0,0,0,0
"2011","E00003367","E00003367","Total",125,125,122,114,3,5,3,0,3,0,0,0
"2011","E00003374","E00003374","Total",135,131,83,49,12,22,48,28,17,3,0,4
"2011","E00003376","E00003376","Total",122,122,110,91,8,11,12,2,10,0,0,0
"2011","E00003329","E00003329","Total",138,138,110,30,36,44,28,9,19,0,0,0
"2011","E00003341","E00003341","Total",137,137,54,22,8,24,83,83,0,0,0,0
"2011","E00003343","E00003343","Total",114,114,46,7,7,32,68,67,1,0,0,0
"2011","E00003371","E00003371","Total",131,131,78,72,2,4,53,35,18,0,0,0
"2011","E00003372","E00003372","Total",118,118,78,10,28,40,40,21,15,4,0,0
"2011","E00003375","E00003375","Total",127,123,74,50,7,17,49,12,37,0,0,4
"2011","E00003232","E00003232","Total",201,187,93,15,29,49,94,64,30,0,0,14
"2011","E00003246","E00003246","Total",152,152,44,11,13,20,108,76,31,1,0,0
"2011","E00003251","E00003251","Total",165,165,52,3,15,34,113,95,18,0,0,0
"2011","E00003282","E00003282","Total",154,154,52,5,11,36,102,100,2,0,0,0
"2011","E00003284","E00003284","Total",130,130,44,1,27,16,86,81,4,1,0,0
"2011","E00003245","E00003245","Total",128,124,17,2,8,7,107,32,74,1,0,4
"2011","E00003247","E00003247","Total",147,132,13,1,8,4,119,96,17,6,0,15
"2011","E00003249","E00003249","Total",176,176,51,2,9,40,125,67,57,1,0,0
"2011","E00003250","E00003250","Total",162,162,11,1,8,2,151,118,30,3,0,0
"2011","E00003255","E00003255","Total",126,126,31,3,8,20,95,34,24,37,0,0
"2011","E00003256","E00003256","Total",127,127,7,1,1,5,120,118,2,0,0,0
"2011","E00003996","E00003996","Total",97,97,64,29,34,1,33,27,6,0,0,0
"2011","E00004000","E00004000","Total",132,132,72,57,12,3,60,41,19,0,0,0
"2011","E00004025","E00004025","Total",101,101,51,45,6,0,50,41,9,0,0,0
"2011","E00004026","E00004026","Total",100,100,94,0,19,75,6,4,2,0,0,0
"2011","E00004027","E00004027","Total",108,108,53,5,15,33,55,45,7,3,0,0
"2011","E00004028","E00004028","Total",105,105,11,1,2,8,94,83,9,2,0,0
"2011","E00003997","E00003997","Total",149,149,25,12,12,1,124,113,11,0,0,0
"2011","E00003999","E00003999","Total",150,150,61,5,23,33,89,17,71,1,0,0
"2011","E00004029","E00004029","Total",139,139,106,23,58,25,33,16,16,1,0,0
"2011","E00004031","E00004031","Total",140,137,110,11,45,54,27,5,22,0,0,3
"2011","E00004032","E00004032","Total",149,149,22,1,3,18,127,124,3,0,0,0
"2011","E00003998","E00003998","Total",207,194,79,12,16,51,115,25,73,17,0,13
"2011","E00004001","E00004001","Total",151,146,102,29,49,24,44,11,32,1,0,5
"2011","E00004033","E00004033","Total",136,134,80,25,27,28,54,30,23,1,0,2
"2011","E00004035","E00004035","Total",121,121,91,16,32,43,30,15,15,0,0,0
"2011","E00004040","E00004040","Total",132,132,122,9,16,97,10,3,6,1,0,0
"2011","E00004030","E00004030","Total",128,122,57,11,33,13,65,27,34,4,0,6
"2011","E00004034","E00004034","Total",150,150,122,2,21,99,28,7,21,0,0,0
"2011","E00004036","E00004036","Total",107,107,13,1,9,3,94,90,1,3,0,0
"2011","E00004037","E00004037","Total",129,127,110,5,82,23,17,3,14,0,0,2
"2011","E00004002","E00004002","Total",157,157,59,9,28,22,98,47,51,0,0,0
"2011","E00004005","E00004005","Total",172,172,13,0,5,8,159,91,68,0,0,0
"2011","E00004038","E00004038","Total",180,172,74,5,23,46,98,81,13,4,0,8
"2011","E00004039","E00004039","Total",149,149,52,8,19,25,97,89,8,0,0,0
"2011","E00004041","E00004041","Total",149,149,114,5,15,94,35,31,2,2,0,0
"2011","E00003608","E00003608","Total",161,158,17,4,2,11,141,121,19,1,0,3
"2011","E00003625","E00003625","Total",125,125,17,1,3,13,108,100,8,0,0,0
"2011","E00003630","E00003630","Total",130,130,61,7,19,35,69,31,24,14,0,0
"2011","E00003631","E00003631","Total",140,140,8,2,2,4,132,67,62,3,0,0
"2011","E00003632","E00003632","Total",103,103,70,6,17,47,33,33,0,0,0,0
"2011","E00003634","E00003634","Total",182,179,11,2,4,5,168,115,53,0,0,3
"2011","E00003609","E00003609","Total",121,121,46,3,19,24,75,52,23,0,0,0
"2011","E00003610","E00003610","Total",110,110,30,1,9,20,80,79,1,0,0,0
"2011","E00003629","E00003629","Total",118,118,13,1,6,6,105,95,9,1,0,0
"2011","E00003633","E00003633","Total",109,109,51,4,11,36,58,53,5,0,0,0
"2011","E00003635","E00003635","Total",116,113,16,3,4,9,97,69,23,5,0,3
"2011","E00003636","E00003636","Total",108,108,49,5,10,34,59,57,2,0,0,0
"2011","E00003893","E00003893","Total",115,115,78,7,14,57,37,34,3,0,0,0
"2011","E00003924","E00003924","Total",123,123,49,3,11,35,74,71,2,1,0,0
"2011","E00003929","E00003929","Total",110,110,36,1,7,28,74,71,3,0,0,0
"2011","E00003931","E00003931","Total",167,163,77,4,25,48,86,85,1,0,0,4
"2011","E00003934","E00003934","Total",123,123,15,2,5,8,108,106,2,0,0,0
"2011","E00003894","E00003894","Total",164,164,66,6,17,43,98,61,20,17,0,0
"2011","E00003921","E00003921","Total",139,137,68,2,21,45,69,42,10,17,0,2
"2011","E00003923","E00003923","Total",139,135,27,1,7,19,108,104,3,1,0,4
"2011","E00003930","E00003930","Total",139,139,49,3,23,23,90,44,45,1,0,0
"2011","E00003937","E00003937","Total",112,104,60,3,20,37,43,33,10,0,1,8
"2011","E00003920","E00003920","Total",123,123,22,5,8,9,101,52,49,0,0,0
"2011","E00003928","E00003928","Total",128,128,53,4,20,29,75,69,5,1,0,0
"2011","E00003933","E00003933","Total",138,138,18,0,3,15,120,114,6,0,0,0
"2011","E00003936","E00003936","Total",118,118,31,2,8,21,87,70,15,2,0,0
"2011","E00003939","E00003939","Total",136,136,46,4,16,26,88,59,29,0,2,0
"2011","E00003942","E00003942","Total",137,137,48,1,41,6,89,20,69,0,0,0
"2011","E00003891","E00003891","Total",216,208,42,3,13,26,166,94,47,25,0,8
"2011","E00003910","E00003910","Total",131,131,30,2,4,24,101,17,84,0,0,0
"2011","E00003911","E00003911","Total",161,157,25,3,18,4,132,79,44,9,0,4
"2011","E00003913","E00003913","Total",122,122,31,9,5,17,91,63,26,2,0,0
"2011","E00003916","E00003916","Total",138,138,13,1,5,7,125,122,3,0,0,0
"2011","E00003330","E00003330","Total",139,139,72,58,10,4,67,48,19,0,0,0
"2011","E00003339","E00003339","Total",143,143,141,92,31,18,2,1,1,0,0,0
"2011","E00003353","E00003353","Total",151,151,97,70,12,15,54,52,1,1,0,0
"2011","E00003369","E00003369","Total",137,137,79,30,21,28,58,29,17,12,0,0
"2011","E00003331","E00003331","Total",118,118,118,105,9,4,0,0,0,0,0,0
"2011","E00003332","E00003332","Total",101,101,99,84,14,1,2,1,1,0,0,0
"2011","E00003344","E00003344","Total",114,114,113,102,7,4,1,1,0,0,0,0
"2011","E00003345","E00003345","Total",106,106,104,101,1,2,2,1,1,0,0,0
"2011","E00003550","E00003550","Total",135,135,127,7,86,34,8,8,0,0,0,0
"2011","E00003577","E00003577","Total",132,132,130,14,70,46,2,1,1,0,0,0
"2011","E00003579","E00003579","Total",126,126,126,8,101,17,0,0,0,0,0,0
"2011","E00003580","E00003580","Total",115,115,115,6,83,26,0,0,0,0,0,0
"2011","E00003585","E00003585","Total",110,110,51,3,28,20,59,59,0,0,0,0
"2011","E00003551","E00003551","Total",136,136,102,2,54,46,34,32,2,0,0,0
"2011","E00003553","E00003553","Total",111,111,99,5,40,54,12,11,1,0,0,0
"2011","E00003576","E00003576","Total",96,96,95,85,6,4,1,1,0,0,0,0
"2011","E00003578","E00003578","Total",119,119,104,7,54,43,15,8,2,5,0,0
"2011","E00003590","E00003590","Total",118,118,116,5,29,82,2,2,0,0,0,0
"2011","E00003241","E00003241","Total",91,91,70,14,25,31,21,21,0,0,0,0
"2011","E00003242","E00003242","Total",197,197,45,8,11,26,152,134,18,0,0,0
"2011","E00003243","E00003243","Total",236,236,160,67,62,31,76,58,17,1,0,0
